src_text,label,language
lenaneo la tlhokomelo ya maphelo le tla thomišwa kgweding ye e tlago. Komiti ya tikologo e tla swara kopano le setšhaba. Mmasepala o tsebisitse ka leano la go tokafatsa ditirelo. Lenaneo la tlhokomelo.,1,nso
khomphani dza matshilisano dzi do wana vhulanganelwa ha mvelaphanda. Komiti ya mutheo i khou ita mushumo wa u imisa u shandukela ha tshikalo. Vhathu vha ṱuṱuwedzwa u ṱanganela kha nyendo dza.,1,ven
"vho vhumbana kha migwalabo yavho ya u lwela uri hu fheliswe milayo i thivhelaho mbofholowo ya u tshimbila kha vharema na pfanelo dzavho dza u tshila vho vhofholowa.
",0,ven
ditirelo di tla hwetšagala gabotse go netefatša tlhabollo ya dikgwebo. Lenaneo le tšewe ka botebo ke makala a mmušo. Mašeleng a tla abelwa mafapha a bohlokwa go netefatša tšwelopele.,1,nso
"re tšwa kgole go matšatši ao ditšhupetšo tšeo di bego di dirwa ke badiragatši di bego di fetolwa ka dikiletšo, fao go bega ditaba ka tsi nkelo ka bagaši go bego go tsenya bagaši kotsing ya go golegwa goba go tswalelwa ga dikgatišo tša bona.
",0,nso
"go tsošološa ikonomi yeo e šomago vukuzenzele unnamed go tsebaga tšwa ga lesolo la tsošološo ya mešomo ka presidente (beke ya go feta ke seka sa go gatela pele ga mo kgwa wa rena wa go lwa le tlhokego ya mešomo.
",0,nso
vha ḓo vha vhone vhaimeli vha pfumedzano.,0,ven
"re lekile ka fao re ka kgo nang go hlola tekatekano magareng ga go phološa ma phelo a batho le go šireletša mekgwa ya bona ya go iphediša.
",0,nso
"ku tivisa swikambelo swa vutengi eka vanhu lava hlawuriweke swi ta pfuna leswaku hi kota ku kuma vatirhelamfumo lava nga ta korhokela hi ku tshembe ka.
",0,tso
khomphani dza matshilisano dzi do wana vhulanganelwa ha mvelaphanda. Hu khou lavhelelwa uri vhathu vha kone u wana maṅwalo o teaho. Vhadzulapo vha khou humbelwa u dzhiela nṱha pfanelo.,1,ven
ntirho wo hlawuleka wa ta sunguriwa emasunguleni ya n'hweti leyi taka. Ku ta va ni ku cinca eka mphakelo wa mati ni gezi. Ntirho wo hlawuleka wa ta sunguriwa emasunguleni ya n'hweti leyi taka. Komiti ya mbangu yi ta khoma.,1,tso
khomphani dza matshilisano dzi do wana vhulanganelwa ha mvelaphanda. Nḓivhadzo ya nḓila dza u fhaṱa nḓila dzi khou itwa nga masipala. Masipala u na zwiitiso zwa.,1,ven
komiti ya mutheo i khou ita mushumo wa u imisa u shandukela ha tshikalo..,1,ven
komiti ya mbangu yi ta khoma nhlangano ni vaaki. Ku ta va ni ku cinca eka mphakelo wa mati ni gezi. Ntirho wo hlawuleka wa ta sunguriwa emasunguleni ya n'hweti leyi taka..,1,tso
bafaladi ba kgopelwa go ngwadiša bakeng sa thuso ya matlo. Bafaladi ba kgopelwa go ngwadiša bakeng sa. Komiti e ikemišeditše go dira diphetogo tše di bonagalago.,1,nso
"abantu basetyhini basajongene nokucalulwa, impathombi nobundlobongela, kwaye basajongene nobunzima obukhulu bendlala.
",0,xho
abasebenzi boluntu bafumana uqeqesho ukuze baphucule iinkonzo. UMasipala ubhengeze izicwangciso zokuphucula iinkonzo. Uluntu luyakhuthazwa ukuba luthathe inxaxheba kuguquko. Uhlaziyo lwemigaqo yokuhanjiswa kwamanzi.,1,xho
"kha ri shumisane u itela u tsireledza mirafho yashu i ḓaho ya manakanaka kha tshinyalelo i vhangwaho nga mahalwa khathihi na u shumiswa ha zwidzidzivhadzi nga nḓila yo kalulaho hu tshi katelwa na masiandaitwa azwo.
",0,ven
"""ku pimanyetiwe leswaku kwalomu ka ku tlula 270 000 wa vadyondzi va khumbekile kutani ku tlula 600 wa swikolo swi onhiwile, laha 16 swi nga fikelelekiki hiko kwalaho ka ku onhiwa ka mapatu ni mabiloho lama swi hlanganisaka.
",0,tso
"bjalo ka setšhaba, re a thekgana, re thekga le bao ba lwalago ebile re hlohleletša kamogelo ya batho bao ba phelago ka baerase ye.
",0,nso
"ukoyisa iyantlukwano yedijithali, ukuvuselela kuza kunikezela ngeintanethi ehamba ngesa ntya esiphezulu ngexabiso eli phantsi, kumakhaya afumana imivuzo ephantsi ngendlela yeenkxaso yonxibelelwano loqaliso lwezinto ezintsha kunye nokwandiswa kwe wifi yasimahla yoluntu.
",0,xho
swi laveka leswaku ku vekiwa swiboho leswi nga ta pfuna hinkwavo. Vaendli va nawu va.,1,tso
"imma iqhuba iweb rangers, inkqubo yokufunda nokubhala edijithali yokuphucula izakhono zabafundi, ootitshala kunye nabazali.
",0,xho
nḓivhadzo ya nḓila dza u fhaṱa nḓila dzi khou itwa nga masipala. Komiti ya mutheo i khou ita mushumo wa.,1,ven
"dipoelo tša dinyakišišo tše, kantoro ya mopresidente ya realo, le tšona di tla fiwa ka pegong ya phupu.
",0,nso
uluntu luyakhuthazwa ukuba luthathe inxaxheba kuguquko. Abasebenzi boluntu bafumana uqeqesho ukuze baphucule iinkonzo. UMasipala.,1,xho
"besikhe saxakana nezityholo ezimbi nezilihlazo.
",0,xho
"kha murengi zwawe, zwi ṅo amba mitengo yo fhungudzwaho lwa tshifhinga tshilapfu kha vhunzhi ha thundu yashu.
",0,ven
"swi nga ri na mhaka ku ri vatshama kwihi naswona va endla yini, hinkwavo va na ku hisekela lokukulu ku lava ku cinca misava.
",0,tso
"ku tumbuluxiwa ka vulawuri bya mihlaluko bya rixaka tanihi xiyengentsongo xo hambana xa transnet lembe leri nga hela swi hlwerisiwile kutlula malembe ya 15. leswi swi ve goza ro sungula leri a ri laveka ro kotisa vutekaxiave bya sekitara leyi nga riki ya mfumo na ku engetela ku tirha hi ku hetiseka ka switichi swa ka hina swa le mihlalukweni.
",0,tso
khomphani dza matshilisano dzi do wana vhulanganelwa ha mvelaphanda. Khomphani dza matshilisano dzi do wana vhulanganelwa ha mvelaphanda. Hu do fhaṱwa tshikolo tshiswa u thusa vhafunziwa vha eneo. Vhathu vha ṱuṱuwedzwa u ṱanganela.,1,ven
ntirho wo hlawuleka wa ta sunguriwa emasunguleni ya n'hweti leyi taka. Masipala wu tivisile leswaku ku.,1,tso
"naho vhunzhi ha zwiwo izwi zwi si zwine ra nga kona u zwi langa, muvhuso u khou ita zwoṱhe zwine wa nga kona u itela u tsireledza vhadzulapo vha afrika tshipembe kha u engedzea ha mitengo ha zwino na ha tshifhiga tshi ḓaho.
",0,ven
go na le diphetogo go tšweletšong ya motlakase le meetse. Mmasepala o tsebisitse ka leano la go tokafatsa ditirelo. Mmasepala o Setšhaba se nyaka go bona diphetogo tša nnete mo botshelong bja bona. Tlhahlobo e hlophilwego e tla sepedišana le diphethagatšo tša mmasepala..,1,nso
khomphani dza matshilisano dzi do wana vhulanganelwa ha Vhathu vha ṱuṱuwedzwa u ṱanganela kha nyendo dza mvelaphanda. Hu khou lavhelelwa uri vhathu vha kone u wana maṅwalo o teaho. Masipala u ṱalutshedza maano a u fhaṱa zwivhalo zwa mushumo..,1,ven
"siza kwenza izigqibo ngaphandle kokuthandabuza, ngokuzimisela nangogqaliselo.
",0,xho
komiti ya mutheo i khou ita mushumo wa u imisa u shandukela ha tshikalo. Vhadzulapo vha khou humbelwa.,1,ven
"xiphemu xoka xingari xa mfumo na xona xi fanele ku ya emahlweni xi seketela indhasitiri hi ku navetisa na ku tirhisana na tindlu ta mpaluxo eka ku humelerisa mahungu mo antswa lama fambisanaka na tithirende ta mpaluxo ta misava.
",0,tso
khomphani dza matshilisano dzi do wana vhulanganelwa ha mvelaphanda. Vhadzulapo vha khou humbelwa u dzhiela nṱha pfanelo dzavho. Khomphani Hu do fhaṱwa tshikolo tshiswa u thusa vhafunziwa vha eneo. Vhathu vha ṱuṱuwedzwa u ṱanganela kha nyendo dza mvelaphanda..,1,ven
"umthethosihlomelo oyilwayo wezolwaphulomthetho kunye nemicimbi enxulumene nawo uyaqiniswa, phakathi kwezinyeizinto, ukunikwa ibheyile kwabo benzi begbvf , kwaye uyawandisaamatyala apho ezona zigwebo ziphantsi kufuneka zenziwe.
",0,xho
ndzi tshembha leswaku ntirho lowu wu ta pfuna swirho swa muganga. Ndlela.,1,tso
bafaladi ba kgopelwa go ngwadiša bakeng sa thuso ya matlo. Go na le diphetogo go tšweletšong ya motlakase le meetse. Komiti ya tikologo e tla swara kopano le setšhaba. Go na le diphetogo.,1,nso
"useloane uthi ipsc iye inike amasebe karhulumente iintsuku ezingama60 ukuba enze uphando, avale ityala.
",0,xho
"ho no vha na mvelaphanḓa kha masia manzhi.
",0,ven
swi laveka leswaku ku vekiwa swiboho leswi nga ta pfuna hinkwavo. Komiti ya mbangu yi ta khoma nhlangano.,1,tso
abasebenzi boluntu bafumana uqeqesho ukuze baphucule iinkonzo. Kusungulwa inkqubo entsha yempilo yabantu kule nyanga izayo. Amaqela oluntu aya kuxhaswa ngurhulumente wengingqi. UMasipala ubhengeze izicwangciso zokuphucula iinkonzo. Amaqela. Amaqela oluntu aya kuxhaswa ngurhulumente wengingqi..,1,xho
"mola madira a polokego ka israele a hlaselago bara pedi moskeng wa al aqsa ka jerusalema beke ya go feta, dikgaruru bjale di aparetše gaza strip, dikarolo tše ntši tša west bank le ditoropo kgolo tše malwa tša israele.
",0,nso
iKomiti yendalo iya kubamba intlanganiso noluntu. Abasebenzi boluntu bafumana uqeqesho ukuze baphucule iinkonzo. Uluntu luyakhuthazwa ukuba luthathe inxaxheba.,1,xho
"basadi ba swanetšwe go šireletšwa go tlhorišo le kgethologanyo mošomong.
",0,nso
go na le diphetogo go tšweletšong ya motlakase le meetse. Lenaneo la tlhokomelo ya maphelo le tla.,1,nso
"oku kusemva kokuba abengomnye wabongikazi bokuqala abathweswe izidanga zokuba ngabongikazi bezilwanyana.
",0,xho
"hi fanele hi vona leswaku munhu wun'wana na wun'wana loyi a tluleriweke hi mavabyi u na mﬁ kelelo wa swa vutshunguri na vuhlayiseki.
",0,tso
"nangona ilinani eliphantsi elo, iimbono zeengcaphephe namava ezizwe ngezizwe abonakalise ukuba usuleleko luza kwanda ngokucacileyo.
",0,xho
ntirho wo hlawuleka wa ta sunguriwa emasunguleni ya n'hweti leyi.,1,tso
"huno, arali vhuimazwikepe ha shuma zwavhuḓi vhu nga alusa ikonomi ya shango na u ita shango ḽashu uri ḽi vhe munango wa u dzhena kha dzingu khathihi na kha dzhango ḽoṱhe ḽa afrika.
",0,ven
vaendli va nawu va khensa nkarhi wa vun'we exikarhi ka vaaki. Komiti ya mbangu yi ta Masipala wu tivisile leswaku ku ta endliwa ntirho wo antswisa switirhisiwa. Vaendli va nawu va khensa nkarhi wa vun'we exikarhi ka vaaki..,1,tso
"va fanele ku tiyisisa leswaku ku na switirhisiwa swo ringanela na vuhlayiseki eswikolweni.
",0,tso
mogwera wa tikologo o boletše ka bohlokwa bja paballo ya tikologo. Ditokelo tša motheo di swanetše go šireletšwa ka mekgwa ya semolao. Batho ba. Bafaladi ba kgopelwa go ngwadiša bakeng sa thuso ya matlo..,1,nso
uhlaziyo lwemigaqo yokuhanjiswa kwamanzi nombane luya kuqalwa. Amaqela oluntu aya kuxhaswa ngurhulumente wengingqi. Amaqela oluntu aya.,1,xho
kusungulwa inkqubo entsha yempilo yabantu kule nyanga izayo. Uhlaziyo lwemigaqo yokuhanjiswa kwamanzi nombane luya kuqalwa. Uhlaziyo lwemigaqo yokuhanjiswa kwamanzi nombane luya kuqalwa. Amaqela oluntu aya.,1,xho
"""loko ku ri na xilo xin'we lexi hinkwerhu hi twananaka haxona, hi leswaku xiyimo xa nkarhi wa sweswi – xa vuswe ti lebyikulu, ku pfumaleka ka mitirho na nkandzingano – a xi amukeleki naswona a xi yiseki emahlweni.
",0,tso
"nga tshenetsho tshifhinga tshithihi, ri khou ṱoḓa vhoramafhungo vhaswa kha iḽi buḓo vhane vho limu wa zwa thekhinoḽodzhi, na u ṱanganedza maitele maswa a u vhiga mafhungo na u kwa ma mbilaelo dza tshitshavha tsha vhaswa.
",0,ven
swi laveka leswaku ku vekiwa swiboho leswi nga ta pfuna. Vaendli va nawu va khensa nkarhi wa vun'we exikarhi ka vaaki..,1,tso
nḓivhadzo ya nḓila dza u fhaṱa nḓila dzi khou itwa nga masipala. Vhadzulapo vha khou humbelwa u dzhiela nṱha.,1,ven
phethagatšo ya mananeo e tla matlafatša tlhokomelo ya bana. Se se bontšha boikemišetšo bja go fetoša maemo a maphelo. Go šoma mmogo le baagi go thea motheo o tiilego wa tlhabollo.,1,nso
"nongonoko wa vukorhokeri bya vantshwa wa le hofisini ya phuresidente wu nyika swivandla nene eka vantshwa ku nyika mpfuno emigangeni ya vona.
",0,tso
lenaneo la tlhokomelo ya maphelo le tla thomišwa kgweding ye e tlago. Go na le diphetogo go tšweletšong ya motlakase le meetse. Komiti ya tikologo e tla swara kopano le setšhaba. Lenaneo la tlhokomelo ya maphelo le tla thomišwa kgweding ye e.,1,nso
swi laveka leswaku ku vekiwa swiboho leswi nga ta pfuna hinkwavo. Ndlela yo lulamisa.,1,tso
"hi pfuxetile nongonoko wa makumelo ya vatumbuluxi va gezi hi eneji leyi pfuxetekaka lava tiyimeleke hi ku pfula mikarhi yo bida yintshwa.
",0,tso
ditokelo tša motheo di swanetše go šireletšwa ka mekgwa ya semolao. Batho.,1,nso
masipala wu tivisile leswaku ku ta endliwa ntirho wo antswisa switirhisiwa. Ndzi tshembha leswaku ntirho lowu wu ta pfuna swirho.,1,tso
"hi nkarhi wa njhekanjheki sano eka yindlu ya rixaka ya vafambisi va swa ndhavuko ku nyikiwile mavonelo ya leswaku ku humelela loku kulu ka mhaka ya nongonoko wa investrural hileswaku mihlangano ya swa ndha vuko ya leteriwa, ku tiyisiwa ni ku dyondzisiwa.
",0,tso
ndzi tshembha leswaku ntirho lowu wu ta pfuna swirho swa muganga. Ndlela yo lulamisa swiphiqo yi le ku lunghiseleriwa. Ntirho wo hlawuleka wa ta sunguriwa emasunguleni ya n'hweti leyi taka..,1,tso
"hambileswi mixavo ya oyili na maxelo yo hisa ku nga swiendleko leswi hi nga na vulawuri byitsongo ehenhla ka swona, ku na swo tala leswi hi nga swi endlaka, tanihi mfumo, mabindzu, vatirhi na miganga ku pfuna vanhu va afrikadzonga eka nkarhi lowo tika.",0,tso
uhlaziyo lwemigaqo yokuhanjiswa kwamanzi nombane luya kuqalwa. Abahlali bayacelwa ukuba babhalisele uncedo lwezindlu. Uhlaziyo lwemigaqo yokuhanjiswa kwamanzi nombane luya kuqalwa. Izikolo ezintsha.,1,xho
komiti ya mbangu yi ta khoma nhlangano ni vaaki. Vahlayi va kombiwa ku tsarisa eka ntirho wa ndzhawu ya vutshamo. Ku ta va ni ku cinca eka mphakelo wa mati ni gezi. Vaendli va nawu va khensa nkarhi wa vun'we exikarhi ka.,1,tso
khomphani dza matshilisano dzi do wana vhulanganelwa ha mvelaphanda. Vhadzulapo vha khou humbelwa u dzhiela nṱha pfanelo dzavho..,1,ven
"eunited kingdom na le dorobeninkulu ra furwa, paris , ku titoloveta ku pimeriwe eka tiawara to karhi na le ka mpfhuka wo karhi wa le kaya ra wena.
",0,tso
"hofisi leyi yi nga nyika vulamuri ntsena eka swivilelo leswi swi tu mbulukeke endzeni ka nkarhi wa malembe manharhu lama nga hundza.
",0,tso
mmasepala o tsebisitse ka leano la go tokafatsa ditirelo. Batho ba kgopelwa go ikwaditša bakeng sa lenaneo le le mpsha. Mmasepala o tsebisitse ka leano la go.,1,nso
nḓivhadzo ya nḓila dza u fhaṱa nḓila dzi khou itwa nga. Nḓivhadzo ya nḓila dza u fhaṱa nḓila dzi khou itwa nga masipala..,1,ven
"a si lwa u thoma musi ri tshi ṱangana na zwiwo zwa makhaulambilu ngaurali u fana na zwe zwa bvelela fhaḽa scenery park vhege yo fhelaho.
",0,ven
"o rile ga go na molaotheo goba mohuta wa mmušo wo o kwanelwago ka ntle ga go kgathatema ga batho ba maafrika wo o tla retwago gore o na le botho.
",0,nso
ndzi tshembha leswaku ntirho lowu wu ta pfuna swirho swa muganga. Ndlela. Ndlela yo lulamisa swiphiqo yi le ku lunghiseleriwa..,1,tso
uMasipala ubhengeze izicwangciso zokuphucula iinkonzo. Kusungulwa inkqubo entsha yempilo yabantu kule nyanga izayo. IKomiti yendalo.,1,xho
"bana ba bantši kudu ba ikhwetša ba le maemong a kotsi, e kaba e le ge ba nametše seketswana sa maitirelo ka nokeng goba ba tlogetšwe ba le tee ka mokhukhung moo go tukago lebone la parafene.
",0,nso
"»lava mpfuno wa swa vutshunguri loko u nga titwi kahle.
",0,tso
lenaneo le le hlophilwego le lebane le ditlhoko tša dirapa tša boithabiso.,1,nso
"ḓuvha ḽa u fhedzisela u ita khumbelo ya ndambedzo ya masheleni kha nsfas ḽi khou sendela tsini sphelele ngubane matshudeni na vhaswa vha bvaho kha miṱa i shayaho vha ṱuṱuwedzwa u ita khumbelo ya ndambedzo ya masheleni u bva kha tshikimu tsha thusedzo ya masheleni kha matshudeni tsha lushaka (nsfas).
",0,ven
"ha tiphina hi mikanerisano yo ntlhontlha miehleketo na mfumo wa hina na le xikarhi ka hina eka timhaka leti nonohaka ta siku.
",0,tso
"vha shaya zwikili zwa thekhi nikhala zwine zwa nga vha thu sa u thoma mabindu a vhone vhaṋe.
",0,ven
"loko ndzi languta hilaha maafrikadzonga va anguleke hakona eka nkitsinkitsi lowu kusukela hi xikandyana lexi xitsongwa tsongwana lexi xi fikeke haxona etibuweni ta ka hina, a ndzi na ku kanakana leswaku hi na nkondzelelo, vutikhomi na vuswikoti bya ku hlula vuvabyi lebyi.
",0,tso
amaqela oluntu aya kuxhaswa ngurhulumente wengingqi. Abahlali bayacelwa ukuba babhalisele uncedo lwezindlu. Kusungulwa inkqubo entsha yempilo yabantu kule nyanga izayo. Izikolo.,1,xho
go na le diphetogo go tšweletšong ya motlakase le meetse. Komiti ya tikologo e tla swara kopano le setšhaba..,1,nso
"mulavisisi wa swivilelo u ta phalala eka milandzu leyi endlaka leswaku ku va na ku hlwerisiwa ko ka ku nga twisiseki ka ku phurosesiwa ka tihakelo leti faneleke ku hakeriwa vakoxi.
",0,tso
"nga kha zwoṱhe khwiṋiso ya kushumele na tshandukiso ya nzudzanyo, vhuimazwikepe ha durban vhu ḓo dzhia gundo murahu ḽa u vha vhuimazwikepe vhune ha shuma khwiṋe kha dzhango ḽa afrika.
",0,ven
"thekhisi dzi tshimbilaho nyendo pfufhi dzapo zwazwino dzi ḓo tendelwa u engedza tshivhalo u ya kha phesenthe ya 100 ya vhanameli, ngeno thekhisi dza nyendo ndapfu dzi sa ḓo tendelwa u ṋamedza tshivhalo tshi fhiraho phesenthe dza 70 dza vhanameli, zwi tshi bva nga uri phurotokhoḽo ntswa dza u fhungudza khonadzeo dza khombo dzi elanaho na u ambarwa ha masiki, u sanithaiza moḓoro na u vula mafasiṱere dzi khou tevhedzwa.
",0,ven
"lembe leri hundzeke ku tlula 200 wa vathoriwa va leteriwile tanihi varhangeri ni vatumbuluxi.
",0,tso
"se ke nnete go dihlongwa ka moka tša temokrasi ya rena.
",0,nso
komiti ya mutheo i khou ita mushumo wa u imisa u. Masipala u na zwiitiso zwa u khwinisa pfunzo na mutakalo..,1,ven
ku ta va ni ku cinca eka mphakelo wa mati ni gezi. Swi laveka leswaku.,1,tso
go na le maitekelo a go lokiša ditaba tša tlhabollo ya setšhaba. Maikemišetšo ke go matlafatša ditirelo tša mmušo. Go kgothaletšwa setšhaba go tsenya letsogo le go tšea karolo.,1,nso
izikolo ezintsha ziya kwakhiwa ukwenzela uncedo kubantwana. Abahlali bayacelwa ukuba babhalisele uncedo lwezindlu. Uluntu.,1,xho
ntirho wo hlawuleka wa ta sunguriwa emasunguleni ya n'hweti leyi taka. Swi laveka leswaku ku vekiwa swiboho leswi nga ta Ndlela yo lulamisa swiphiqo yi le ku lunghiseleriwa. Ndzi tshembha leswaku ntirho lowu wu ta pfuna swirho swa muganga..,1,tso
"wongeza ngelithi uralo uye walungisa ikhonteyina yakwatelkom kwaye yasetyenziswa njengegumbi lokufundela elongezelelweyo.
",0,xho
abahlali bayacelwa ukuba babhalisele uncedo lwezindlu. UMasipala ubhengeze izicwangciso zokuphucula iinkonzo. Uhlaziyo lwemigaqo yokuhanjiswa kwamanzi nombane luya kuqalwa. UMasipala ubhengeze izicwangciso zokuphucula iinkonzo. Izikolo ezintsha.,1,xho
"vhaswa ndi vha ndeme, vha dovha hafhu vha vha tshihali tshashu tshihu lwane kha ino nndwa.
",0,ven
"amakhaya angaphezulu kwama4 000 atshatyalalisiwe kwaye angama8 300 onakaliswe kancinane, nto leyo eshiye abantu abangama40 000 bengenamakhaya.
",0,xho
"re gatela pele ka mpshafatšo ya ikonomi mererong ye bjalo ka enetši le dikgokagano tša megala.
",0,nso
"ubabulele abakwabmw ngokuthi babe yinkampani yokuqala ukuphisa njengelizo ngezithuthi, wakhuthaza ne zinye okokuba nazo zenze njalo.
",0,xho
ditirelo di tla hwetšagala gabotse go netefatša  tlhokomelo ya bophelo. Se se dira gore bafetolela ba hwetše ditirelo tše di tseneletšego.,1,nso
"""hinkwerhu ha swi tiva leswaku mfumo a wu tumbuluxi mitirho.
",0,tso
dithulaganyo di lebeletše go thuša ka  tlhokomelo ya bophelo. Se se bontšha boikemišetšo bja go fetoša maemo a maphelo. Lenaneo le tšewe ka botebo ke makala a mmušo.,1,nso
uhlaziyo lwemigaqo yokuhanjiswa kwamanzi nombane luya kuqalwa. Uluntu luyakhuthazwa ukuba luthathe inxaxheba kuguquko. IKomiti.,1,xho
"mopresidente ramaphosa o rile dikiletšo go tša ikonomi le leago di nyakile di fedišitšwe ka moka, gomme seo se hlotšwe ke go abja ga meento.
",0,nso
"hezwi zwi katela mabindu a muvhuso a fanaho na south african airways, tshumelo ya ma fhungo na vhudavhidzani ha muvhuso na tshumelo ya zwa muthelo ya afrika tshipembe.
",0,ven
iKomiti yendalo iya kubamba intlanganiso noluntu. UMasipala ubhengeze izicwangciso.,1,xho
"""vukorhokeri bya cach byi ve kona ku sukela hi ti24 sunguti 2022 naswona byi ta pfala hi ti31 nyenyankulu ku pfuna lava lavaka ku nghena eka dyondzo ya le henhla kambe va hlangana na mitlhontlho yo kuma ndhawu,"" ku vula holobye wa dyondzo ya le henhla na vuleteri dok blade nzimande.
",0,tso
hu khou lavhelelwa uri vhathu vha kone u wana maṅwalo o teaho. Hu do fhaṱwa tshikolo tshiswa u thusa vhafunziwa vha eneo. Hu do fhaṱwa tshikolo tshiswa u thusa vhafunziwa vha eneo. Komiti.,1,ven
vaendli va nawu va khensa nkarhi wa vun'we exikarhi ka vaaki. Swi laveka leswaku ku vekiwa swiboho leswi nga ta pfuna hinkwavo. Komiti ya mbangu yi ta khoma.,1,tso
